DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,5.966775894,0: Units,PCNT: %,MD: Modelled,,5.52640295,6.447615623,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ALB: Albania,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,5.992350578,0: Units,PCNT: %,MD: Modelled,,5.52307272,6.511072159,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2019,7.9,0: Units,PCNT: %,RA: Reanalysed,,7,8.9,6829.4,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête par grappes à indicateurs multiples [MICS] 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2019,11.6,0: Units,PCNT: %,RA: Reanalysed,,10.6,12.8,7172.5,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête par grappes à indicateurs multiples [MICS] 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,9.8,0: Units,PCNT: %,RA: Reanalysed,,9,10.7,14001.9,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête par grappes à indicateurs multiples [MICS] 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2019,2.4,0: Units,PCNT: %,RA: Reanalysed,,1.9,3,6798.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête par grappes à indicateurs multiples [MICS] 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),M: Male,2019,3,0: Units,PCNT: %,RA: Reanalysed,,2.4,3.6,7129.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête par grappes à indicateurs multiples [MICS] 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2019,2.7,0: Units,PCNT: %,RA: Reanalysed,,2.3,3.1,13928.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête par grappes à indicateurs multiples [MICS] 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1987-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2019,1,0: Units,PCNT: %,RA: Reanalysed,,0.8,1.4,6798.3,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête par grappes à indicateurs multiples [MICS] 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1992-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2019,1.5,0: Units,PCNT: %,RA: Reanalysed,,1.2,1.9,7129.8,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête par grappes à indicateurs multiples [MICS] 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1992-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2019,1.3,0: Units,PCNT: %,RA: Reanalysed,,1,1.6,13928.1,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Enquête par grappes à indicateurs multiples [MICS] 2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1992-2019,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,7.054224968,0: Units,PCNT: %,MD: Modelled,,6.353414536,7.828932285,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,7.087203979,0: Units,PCNT: %,MD: Modelled,,6.354187489,7.90520525,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,7.125422001,0: Units,PCNT: %,MD: Modelled,,6.350161076,7.98960495,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,7.159965515,0: Units,PCNT: %,MD: Modelled,,6.341879368,8.085773468,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,DZA: Algeria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,7.197213173,0: Units,PCNT: %,MD: Modelled,,6.338322163,8.185897827,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AMRO: Americas,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2016,9.4,0: Units,PCNT: %,E: Estimated value,,9.1,9.6,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AMRO: Americas,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017,9.3,0: Units,PCNT: %,E: Estimated value,,9,9.6,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AMRO: Americas,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,9.3,0: Units,PCNT: %,E: Estimated value,,9,9.6,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AMRO: Americas,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,9.3,0: Units,PCNT: %,E: Estimated value,,9,9.6,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AMRO: Americas,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2020,9.3,0: Units,PCNT: %,E: Estimated value,,8.9,9.6,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AMRO: Americas,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2021,9.2,0: Units,PCNT: %,E: Estimated value,,8.8,9.6,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AMRO: Americas,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2022,9.2,0: Units,PCNT: %,E: Estimated value,,8.7,9.6,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AMRO: Americas,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2022,0.8,0: Units,PCNT: %,E: Estimated value,,0.3,1.9,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,WHO_AMRO: Americas,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2022,0.1,0: Units,PCNT: %,E: Estimated value,,0,0.5,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AND: Andorra,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,9.290838242,0: Units,PCNT: %,MD: Modelled,,8.399004936,10.28811932,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AND: Andorra,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,9.310531616,0: Units,PCNT: %,MD: Modelled,,8.361950874,10.37258339,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AND: Andorra,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,9.33695507,0: Units,PCNT: %,MD: Modelled,,8.327372551,10.4719162,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AND: Andorra,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,9.364364624,0: Units,PCNT: %,MD: Modelled,,8.289264679,10.58021069,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AND: Andorra,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,9.394870758,0: Units,PCNT: %,MD: Modelled,,8.256747246,10.69641113,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AGO: Angola,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,15.5159893,0: Units,PCNT: %,MD: Modelled,,11.70294571,20.30826569,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AGO: Angola,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,15.53096294,0: Units,PCNT: %,MD: Modelled,,11.63159943,20.45110893,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AGO: Angola,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,15.54323292,0: Units,PCNT: %,MD: Modelled,,11.54811001,20.61626625,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AGO: Angola,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,15.54149055,0: Units,PCNT: %,MD: Modelled,,11.46924686,20.80929756,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AGO: Angola,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,15.52779102,0: Units,PCNT: %,MD: Modelled,,11.34708977,20.94969177,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,15.28549099,0: Units,PCNT: %,MD: Modelled,,11.72067547,19.61687851,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,15.31493282,0: Units,PCNT: %,MD: Modelled,,11.71475983,19.72785568,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,15.34364414,0: Units,PCNT: %,MD: Modelled,,11.71196556,19.85073471,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,15.35576725,0: Units,PCNT: %,MD: Modelled,,11.68485832,19.93421936,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ATG: Antigua and Barbuda,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,15.35550308,0: Units,PCNT: %,MD: Modelled,,11.64511681,20.00577545,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2023,3.4167980986922935,0: Units,PCNT: %,,,,,,,,,,,,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2023,1.0734708482158073,0: Units,PCNT: %,,,,,,,,,,,,,,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,AUREC_AMU: Arab Maghreb Union (AMU),NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,9.99356030243326,0: Units,PCNT: %,,,,,,,,,,,,,,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),F: Female,2018,7.6,0: Units,PCNT: %,RA: Reanalysed,,6.1,9.6,1432064,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Segunda Encuesta Nacional de Nutricion y Salud  Argentina 2018-2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),M: Male,2018,9.7,0: Units,PCNT: %,RA: Reanalysed,,7.8,11.9,1517270,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Segunda Encuesta Nacional de Nutricion y Salud  Argentina 2018-2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,8.7,0: Units,PCNT: %,RA: Reanalysed,,7.4,10.1,2949334,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Segunda Encuesta Nacional de Nutricion y Salud  Argentina 2018-2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2018,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,ARG: Argentina,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),F: Female,2018,1.3,0: Units,PCNT: %,RA: Reanalysed,,0.8,1.9,1415983,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Segunda Encuesta Nacional de Nutricion y Salud  Argentina 2018-2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1994-2018,Y0T4: Under 5 years old
